basepk,rows_found,chunk_total_min,chunk_total_max,total_chunk_weight,chunk_total_consistent,all_chunks_present
3894778,5,5,5,1.0,True,True
3894784,2,2,2,1.0,True,True
3894823,4,4,4,1.0,True,True
3894833,3,3,3,1.0,True,True
3894847,5,5,5,1.0,True,True
3894879,2,2,2,1.0,True,True
3894888,2,2,2,1.0,True,True
3894908,2,2,2,1.0,True,True
3895070,2,2,2,1.0,True,True
3895098,8,8,8,1.0,True,True
3895143,4,4,4,1.0,True,True
3895163,3,3,3,1.0,True,True
3895191,3,3,3,1.0,True,True
3895203,2,2,2,1.0,True,True
3895219,2,2,2,1.0,True,True
3895354,2,2,2,1.0,True,True
3895362,2,2,2,1.0,True,True
3895384,5,5,5,1.0,True,True
3895386,3,3,3,1.0,True,True
3895395,4,4,4,1.0,True,True
3895416,12,12,12,1.0,True,True
3895429,11,11,11,1.0,True,True
3895472,3,3,3,1.0,True,True
3895480,5,5,5,1.0,True,True
3895627,6,6,6,1.0,True,True
3895802,2,2,2,1.0,True,True
3895938,4,4,4,1.0,True,True
3895966,6,6,6,1.0,True,True
3895969,9,9,9,1.0,True,True
3896133,2,2,2,1.0,True,True
3896196,2,2,2,1.0,True,True
3896229,3,3,3,1.0,True,True
3896233,7,7,7,1.0,True,True
3896307,2,2,2,1.0,True,True
3896451,2,2,2,1.0,True,True
3896456,2,2,2,1.0,True,True
3896462,2,2,2,1.0,True,True
3896464,2,2,2,1.0,True,True
3896605,2,2,2,1.0,True,True
3896619,8,8,8,1.0,True,True
3896641,2,2,2,1.0,True,True
3896691,3,3,3,1.0,True,True
3897028,4,4,4,1.0,True,True
3897060,2,2,2,1.0,True,True
3897086,2,2,2,1.0,True,True
3897088,3,3,3,1.0,True,True
3897112,9,9,9,1.0,True,True
3897120,9,9,9,1.0,True,True
3897148,2,2,2,1.0,True,True
3897222,3,3,3,1.0,True,True
3897237,3,3,3,1.0,True,True
3897257,3,3,3,1.0,True,True
3897264,2,2,2,1.0,True,True
3897283,2,2,2,1.0,True,True
3897291,2,2,2,1.0,True,True
3897399,4,4,4,1.0,True,True
3897401,2,2,2,1.0,True,True
3897424,8,8,8,1.0,True,True
3897434,2,2,2,1.0,True,True
3897730,6,6,6,1.0,True,True
3897776,11,11,11,1.0,True,True
3897777,2,2,2,1.0,True,True
3897790,7,7,7,1.0,True,True
3897816,2,2,2,1.0,True,True
3897860,2,2,2,1.0,True,True
3897927,5,5,5,1.0,True,True
3897989,12,12,12,1.0,True,True
3898010,3,3,3,1.0,True,True
3898028,9,9,9,1.0,True,True
3898042,2,2,2,1.0,True,True
3898062,2,2,2,1.0,True,True
3898104,12,12,12,1.0,True,True
3898106,3,3,3,1.0,True,True
3898151,2,2,2,1.0,True,True
3898153,2,2,2,1.0,True,True
3898169,2,2,2,1.0,True,True
3898352,2,2,2,1.0,True,True
3898458,2,2,2,1.0,True,True
3898517,2,2,2,1.0,True,True
3898620,2,2,2,1.0,True,True
3898624,3,3,3,1.0,True,True
3898652,2,2,2,1.0,True,True
3898695,12,12,12,1.0,True,True
3898768,3,3,3,1.0,True,True
3898838,5,5,5,1.0,True,True
3898860,2,2,2,1.0,True,True
3898913,2,2,2,1.0,True,True
3898977,2,2,2,1.0,True,True
3898985,2,2,2,1.0,True,True
3899000,9,9,9,1.0,True,True
3899032,3,3,3,1.0,True,True
3899042,7,7,7,1.0,True,True
3899075,7,7,7,1.0,True,True
3899095,2,2,2,1.0,True,True
3899124,6,6,6,1.0,True,True
3899178,2,2,2,1.0,True,True
3899338,3,3,3,1.0,True,True
3899356,3,3,3,1.0,True,True
3899408,8,8,8,1.0,True,True
3899411,4,4,4,1.0,True,True
3899423,3,3,3,1.0,True,True
3899607,4,4,4,1.0,True,True
3899673,3,3,3,1.0,True,True
3899682,9,9,9,1.0,True,True
3899706,2,2,2,1.0,True,True
3899742,6,6,6,1.0,True,True
3899765,3,3,3,1.0,True,True
3900028,12,12,12,1.0,True,True
3900041,4,4,4,1.0,True,True
3900090,2,2,2,1.0,True,True
3900175,2,2,2,1.0,True,True
3900187,2,2,2,1.0,True,True
3900264,2,2,2,1.0,True,True
3900280,2,2,2,1.0,True,True
3900324,3,3,3,1.0,True,True
3900371,2,2,2,1.0,True,True
3900397,2,2,2,1.0,True,True
3900406,3,3,3,1.0,True,True
3900412,5,5,5,1.0,True,True
3900442,3,3,3,1.0,True,True
3900538,2,2,2,1.0,True,True
3900628,10,10,10,1.0,True,True
3900646,5,5,5,1.0,True,True
3900651,2,2,2,1.0,True,True
3900783,2,2,2,1.0,True,True
3900883,14,14,14,1.0,True,True
3900884,7,7,7,1.0,True,True
3900910,3,3,3,1.0,True,True
3900975,2,2,2,1.0,True,True
3900990,2,2,2,1.0,True,True
3901026,2,2,2,1.0,True,True
3901134,5,5,5,1.0,True,True
3901137,3,3,3,1.0,True,True
3901189,4,4,4,1.0,True,True
3901240,3,3,3,1.0,True,True
3901243,2,2,2,1.0,True,True
3901246,6,6,6,1.0,True,True
3901259,4,4,4,1.0,True,True
3901263,2,2,2,1.0,True,True
3901270,3,3,3,1.0,True,True
3901275,3,3,3,1.0,True,True
3901319,2,2,2,1.0,True,True
3901403,9,9,9,1.0,True,True
3901436,9,9,9,1.0,True,True
3901451,2,2,2,1.0,True,True
3901491,2,2,2,1.0,True,True
3901529,2,2,2,1.0,True,True
3901646,14,14,14,1.0,True,True
3901729,3,3,3,1.0,True,True
3901753,4,4,4,1.0,True,True
3901797,2,2,2,1.0,True,True
3901801,2,2,2,1.0,True,True
3901808,2,2,2,1.0,True,True
3901809,2,2,2,1.0,True,True
3901826,2,2,2,1.0,True,True
3901883,2,2,2,1.0,True,True
3901908,3,3,3,1.0,True,True
3901921,7,7,7,1.0,True,True
3901957,2,2,2,1.0,True,True
3901988,8,8,8,1.0,True,True
3902098,2,2,2,1.0,True,True
3902227,7,7,7,1.0,True,True
3902251,2,2,2,1.0,True,True
3902292,2,2,2,1.0,True,True
3902314,3,3,3,1.0,True,True
3902321,10,10,10,1.0,True,True
3902354,7,7,7,1.0,True,True
3902363,2,2,2,1.0,True,True
3902373,4,4,4,1.0,True,True
3902515,2,2,2,1.0,True,True
3902590,12,12,12,1.0,True,True
3902607,5,5,5,1.0,True,True
3902611,3,3,3,1.0,True,True
3902624,5,5,5,1.0,True,True
3902656,2,2,2,1.0,True,True
3902704,6,6,6,1.0,True,True
3902712,14,14,14,1.0,True,True
3902760,3,3,3,1.0,True,True
3902768,2,2,2,1.0,True,True
3902770,2,2,2,1.0,True,True
3902773,2,2,2,1.0,True,True
3902790,2,2,2,1.0,True,True
3902839,2,2,2,1.0,True,True
3903010,2,2,2,1.0,True,True
3903057,2,2,2,1.0,True,True
3903061,4,4,4,1.0,True,True
3903064,9,9,9,1.0,True,True
3903068,2,2,2,1.0,True,True
3903079,3,3,3,1.0,True,True
3903089,4,4,4,1.0,True,True
3903098,13,13,13,1.0,True,True
3903169,3,3,3,1.0,True,True
3903171,2,2,2,1.0,True,True
3903179,2,2,2,1.0,True,True
3903194,6,6,6,1.0,True,True
3903206,5,5,5,1.0,True,True
3903207,4,4,4,1.0,True,True
3903242,3,3,3,1.0,True,True
3903243,2,2,2,1.0,True,True
3903251,2,2,2,1.0,True,True
3903269,3,3,3,1.0,True,True
3903270,9,9,9,1.0,True,True
3903280,5,5,5,1.0,True,True
3903304,2,2,2,1.0,True,True
3903322,3,3,3,1.0,True,True
3903323,2,2,2,1.0,True,True
3903386,2,2,2,1.0,True,True
3903405,10,10,10,1.0,True,True
3903428,2,2,2,1.0,True,True
3903474,3,3,3,1.0,True,True
3903509,2,2,2,1.0,True,True
3903514,2,2,2,1.0,True,True
3903624,3,3,3,1.0,True,True
3903667,3,3,3,1.0,True,True
3903673,2,2,2,1.0,True,True
3903697,6,6,6,1.0,True,True
3903791,2,2,2,1.0,True,True
3903936,2,2,2,1.0,True,True
3903980,7,7,7,1.0,True,True
3903986,2,2,2,1.0,True,True
3904082,8,8,8,1.0,True,True
3904085,12,12,12,1.0,True,True
3904113,2,2,2,1.0,True,True
3904225,8,8,8,1.0,True,True
3904248,5,5,5,1.0,True,True
3904277,7,7,7,1.0,True,True
3904278,6,6,6,1.0,True,True
3904302,4,4,4,1.0,True,True
3904321,2,2,2,1.0,True,True
3904494,2,2,2,1.0,True,True
3904496,10,10,10,1.0,True,True
3904531,9,9,9,1.0,True,True
3904543,3,3,3,1.0,True,True
3904707,2,2,2,1.0,True,True
3904723,2,2,2,1.0,True,True
3904726,2,2,2,1.0,True,True
3904754,11,11,11,1.0,True,True
3904858,2,2,2,1.0,True,True
3904866,2,2,2,1.0,True,True
3904896,2,2,2,1.0,True,True
3904965,2,2,2,1.0,True,True
3905096,2,2,2,1.0,True,True
3905214,2,2,2,1.0,True,True
3905248,2,2,2,1.0,True,True
3905268,2,2,2,1.0,True,True
3905278,2,2,2,1.0,True,True
3905287,4,4,4,1.0,True,True
3905288,6,6,6,1.0,True,True
3905418,2,2,2,1.0,True,True
3905481,2,2,2,1.0,True,True
3905496,2,2,2,1.0,True,True
3905567,2,2,2,1.0,True,True
3905572,3,3,3,1.0,True,True
3905663,4,4,4,1.0,True,True
3905669,5,5,5,1.0,True,True
3905673,5,5,5,1.0,True,True
3905674,3,3,3,1.0,True,True
3905677,3,3,3,1.0,True,True
3905883,2,2,2,1.0,True,True
3905903,11,11,11,1.0,True,True
3905930,2,2,2,1.0,True,True
3905943,4,4,4,1.0,True,True
3905949,3,3,3,1.0,True,True
3906094,14,14,14,1.0,True,True
3906159,2,2,2,1.0,True,True
3906280,4,4,4,1.0,True,True
3906309,8,8,8,1.0,True,True
3906320,3,3,3,1.0,True,True
3906349,4,4,4,1.0,True,True
3906368,2,2,2,1.0,True,True
3906451,2,2,2,1.0,True,True
3906455,2,2,2,1.0,True,True
3906672,2,2,2,1.0,True,True
3906776,3,3,3,1.0,True,True
3906854,9,9,9,1.0,True,True
3906855,9,9,9,1.0,True,True
3906874,2,2,2,1.0,True,True
3906878,9,9,9,1.0,True,True
3906908,9,9,9,1.0,True,True
3906968,9,9,9,1.0,True,True
3907024,2,2,2,1.0,True,True
3907124,6,6,6,1.0,True,True
3907149,2,2,2,1.0,True,True
3907150,2,2,2,1.0,True,True
3907167,4,4,4,1.0,True,True
3907213,2,2,2,1.0,True,True
3907243,5,5,5,1.0,True,True
3907244,3,3,3,1.0,True,True
3907283,7,7,7,1.0,True,True
3907328,2,2,2,1.0,True,True
3907338,2,2,2,1.0,True,True
3907471,4,4,4,1.0,True,True
3907482,9,9,9,1.0,True,True
3907568,2,2,2,1.0,True,True
3907593,2,2,2,1.0,True,True
3907653,2,2,2,1.0,True,True
3907656,3,3,3,1.0,True,True
3907716,2,2,2,1.0,True,True
3907720,2,2,2,1.0,True,True
3907757,2,2,2,1.0,True,True
3907801,2,2,2,1.0,True,True
3907864,6,6,6,1.0,True,True
3907890,13,13,13,1.0,True,True
3907903,4,4,4,1.0,True,True
3907999,2,2,2,1.0,True,True
3908087,2,2,2,1.0,True,True
3908098,8,8,8,1.0,True,True
3908130,5,5,5,1.0,True,True
3908218,3,3,3,1.0,True,True
3908278,2,2,2,1.0,True,True
3908420,3,3,3,1.0,True,True
3908547,2,2,2,1.0,True,True
3908659,2,2,2,1.0,True,True
3908678,9,9,9,1.0,True,True
3908742,2,2,2,1.0,True,True
3908942,2,2,2,1.0,True,True
3908982,5,5,5,1.0,True,True
3909003,3,3,3,1.0,True,True
3909054,2,2,2,1.0,True,True
3909083,2,2,2,1.0,True,True
3909148,2,2,2,1.0,True,True
3909238,13,13,13,1.0,True,True
3909269,2,2,2,1.0,True,True
3909271,4,4,4,1.0,True,True
3909272,2,2,2,1.0,True,True
3909295,3,3,3,1.0,True,True
3909314,2,2,2,1.0,True,True
3909464,3,3,3,1.0,True,True
3909475,3,3,3,1.0,True,True
3909481,3,3,3,1.0,True,True
3909495,2,2,2,1.0,True,True
3909507,2,2,2,1.0,True,True
3909521,3,3,3,1.0,True,True
3909528,5,5,5,1.0,True,True
3909572,6,6,6,1.0,True,True
3909579,2,2,2,1.0,True,True
3909581,2,2,2,1.0,True,True
3909725,2,2,2,1.0,True,True
3909752,7,7,7,1.0,True,True
3909805,2,2,2,1.0,True,True
3909813,2,2,2,1.0,True,True
3909839,2,2,2,1.0,True,True
3909897,2,2,2,1.0,True,True
3909951,2,2,2,1.0,True,True
3909968,8,8,8,1.0,True,True
3910003,9,9,9,1.0,True,True
3910025,2,2,2,1.0,True,True
3910064,8,8,8,1.0,True,True
3910084,2,2,2,1.0,True,True
3910196,2,2,2,1.0,True,True
3910208,2,2,2,1.0,True,True
3910298,3,3,3,1.0,True,True
3910301,4,4,4,1.0,True,True
3910302,3,3,3,1.0,True,True
3910536,2,2,2,1.0,True,True
3910537,3,3,3,1.0,True,True
3910595,2,2,2,1.0,True,True
3910601,2,2,2,1.0,True,True
3910612,2,2,2,1.0,True,True
3910847,2,2,2,1.0,True,True
3910934,2,2,2,1.0,True,True
3910979,3,3,3,1.0,True,True
3911143,4,4,4,1.0,True,True
3911153,5,5,5,1.0,True,True
3911157,4,4,4,1.0,True,True
3911183,2,2,2,1.0,True,True
3911200,3,3,3,1.0,True,True
3911238,5,5,5,1.0,True,True
3911272,2,2,2,1.0,True,True
3911282,2,2,2,1.0,True,True
3911434,9,9,9,1.0,True,True
3911468,3,3,3,1.0,True,True
3911722,2,2,2,1.0,True,True
3911753,2,2,2,1.0,True,True
3911755,4,4,4,1.0,True,True
3911984,2,2,2,1.0,True,True
3912125,2,2,2,1.0,True,True
3912259,4,4,4,1.0,True,True
3912267,3,3,3,1.0,True,True
3912283,2,2,2,1.0,True,True
3912299,3,3,3,1.0,True,True
3912303,3,3,3,1.0,True,True
3912315,7,7,7,1.0,True,True
3912324,2,2,2,1.0,True,True
3912365,2,2,2,1.0,True,True
3912370,2,2,2,1.0,True,True
3912444,2,2,2,1.0,True,True
3912508,8,8,8,1.0,True,True
3912595,4,4,4,1.0,True,True
3912621,2,2,2,1.0,True,True
3912634,2,2,2,1.0,True,True
3912648,2,2,2,1.0,True,True
3912660,2,2,2,1.0,True,True
3912805,2,2,2,1.0,True,True
3912822,10,10,10,1.0,True,True
3912856,12,12,12,1.0,True,True
3912876,3,3,3,1.0,True,True
3912882,2,2,2,1.0,True,True
3912923,4,4,4,1.0,True,True
3913181,3,3,3,1.0,True,True
3913237,2,2,2,1.0,True,True
3913257,9,9,9,1.0,True,True
3913285,2,2,2,1.0,True,True
3913304,3,3,3,1.0,True,True
3913417,12,12,12,1.0,True,True
3913418,2,2,2,1.0,True,True
3913422,4,4,4,1.0,True,True
3913425,14,14,14,1.0,True,True
3913434,2,2,2,1.0,True,True
3913451,2,2,2,1.0,True,True
3913470,2,2,2,1.0,True,True
3913528,2,2,2,1.0,True,True
3913548,10,10,10,1.0,True,True
3913560,2,2,2,1.0,True,True
3913762,2,2,2,1.0,True,True
3913861,9,9,9,1.0,True,True
3913895,6,6,6,1.0,True,True
3913994,11,11,11,1.0,True,True
3914061,2,2,2,1.0,True,True
3914118,10,10,10,1.0,True,True
3914130,5,5,5,1.0,True,True
3914173,2,2,2,1.0,True,True
3914364,2,2,2,1.0,True,True
3914412,3,3,3,1.0,True,True
3914542,2,2,2,1.0,True,True
3914578,2,2,2,1.0,True,True
3914613,2,2,2,1.0,True,True
3914616,2,2,2,1.0,True,True
3914834,2,2,2,1.0,True,True
3914883,3,3,3,1.0,True,True
3914885,3,3,3,1.0,True,True
3914944,4,4,4,1.0,True,True
3914956,8,8,8,1.0,True,True
3914961,4,4,4,1.0,True,True
3914966,4,4,4,1.0,True,True
3915029,3,3,3,1.0,True,True
3915157,8,8,8,1.0,True,True
3915173,4,4,4,1.0,True,True
3915295,2,2,2,1.0,True,True
3915339,2,2,2,1.0,True,True
3915376,2,2,2,1.0,True,True
3915429,14,14,14,1.0,True,True
3915435,13,13,13,1.0,True,True
3915437,14,14,14,1.0,True,True
3915541,11,11,11,1.0,True,True
3915563,7,7,7,1.0,True,True
3915579,2,2,2,1.0,True,True
3915632,4,4,4,1.0,True,True
3915678,2,2,2,1.0,True,True
3915680,6,6,6,1.0,True,True
3915681,2,2,2,1.0,True,True
3915693,5,5,5,1.0,True,True
3915699,5,5,5,1.0,True,True
3915731,2,2,2,1.0,True,True
3915781,2,2,2,1.0,True,True
3915782,2,2,2,1.0,True,True
3915814,2,2,2,1.0,True,True
3915849,2,2,2,1.0,True,True
3915867,3,3,3,1.0,True,True
3915869,3,3,3,1.0,True,True
3915874,3,3,3,1.0,True,True
3915886,3,3,3,1.0,True,True
3915925,5,5,5,1.0,True,True
3915979,3,3,3,1.0,True,True
3916097,2,2,2,1.0,True,True
3916099,2,2,2,1.0,True,True
3916127,2,2,2,1.0,True,True
3916129,2,2,2,1.0,True,True
3916130,2,2,2,1.0,True,True
3916202,2,2,2,1.0,True,True
3916272,4,4,4,1.0,True,True
3916305,2,2,2,1.0,True,True
3916309,8,8,8,1.0,True,True
3916319,2,2,2,1.0,True,True
3916493,4,4,4,1.0,True,True
3916531,2,2,2,1.0,True,True
3916533,2,2,2,1.0,True,True
3916563,2,2,2,1.0,True,True
3916565,3,3,3,1.0,True,True
3916581,3,3,3,1.0,True,True
3916601,2,2,2,1.0,True,True
3916651,3,3,3,1.0,True,True
3916699,2,2,2,1.0,True,True
3916709,5,5,5,1.0,True,True
3916802,4,4,4,1.0,True,True
3916819,10,10,10,1.0,True,True
3916843,2,2,2,1.0,True,True
3916878,6,6,6,1.0,True,True
3916889,8,8,8,1.0,True,True
3916917,2,2,2,1.0,True,True
3917030,2,2,2,1.0,True,True
3917123,2,2,2,1.0,True,True
3917206,2,2,2,1.0,True,True
3917245,2,2,2,1.0,True,True
3917265,3,3,3,1.0,True,True
3917342,2,2,2,1.0,True,True
3917353,2,2,2,1.0,True,True
3917394,2,2,2,1.0,True,True
3917500,2,2,2,1.0,True,True
3917516,3,3,3,1.0,True,True
3917521,3,3,3,1.0,True,True
3917583,8,8,8,1.0,True,True
3917629,3,3,3,1.0,True,True
3917636,3,3,3,1.0,True,True
3917685,2,2,2,1.0,True,True
3917825,4,4,4,1.0,True,True
3917829,5,5,5,1.0,True,True
3917845,8,8,8,1.0,True,True
3917850,2,2,2,1.0,True,True
3917955,2,2,2,1.0,True,True
3918027,5,5,5,1.0,True,True
3918122,5,5,5,1.0,True,True
3918150,2,2,2,1.0,True,True
3918224,2,2,2,1.0,True,True
3918253,3,3,3,1.0,True,True
3918262,2,2,2,1.0,True,True
3918274,3,3,3,1.0,True,True
3918311,2,2,2,1.0,True,True
3918312,2,2,2,1.0,True,True
3918426,2,2,2,1.0,True,True
3918613,10,10,10,1.0,True,True
3918646,13,13,13,1.0,True,True
3918650,11,11,11,1.0,True,True
3918731,2,2,2,1.0,True,True
3918749,2,2,2,1.0,True,True
3918752,2,2,2,1.0,True,True
3918850,4,4,4,1.0,True,True
3918897,7,7,7,1.0,True,True
3918957,2,2,2,1.0,True,True
3918981,2,2,2,1.0,True,True
3918986,2,2,2,1.0,True,True
3919069,4,4,4,1.0,True,True
3919157,5,5,5,1.0,True,True
3919162,6,6,6,1.0,True,True
3919196,4,4,4,1.0,True,True
3919203,3,3,3,1.0,True,True
3919275,6,6,6,1.0,True,True
3919279,8,8,8,1.0,True,True
3919282,10,10,10,1.0,True,True
3919416,8,8,8,1.0,True,True
3919517,3,3,3,1.0,True,True
3919528,2,2,2,1.0,True,True
3919530,2,2,2,1.0,True,True
3919548,2,2,2,1.0,True,True
3919571,2,2,2,1.0,True,True
3919610,2,2,2,1.0,True,True
3919711,2,2,2,1.0,True,True
3919762,9,9,9,1.0,True,True
3919860,2,2,2,1.0,True,True
3919867,2,2,2,1.0,True,True
3919912,2,2,2,1.0,True,True
3919927,2,2,2,1.0,True,True
3919993,2,2,2,1.0,True,True
3920051,2,2,2,1.0,True,True
3920145,2,2,2,1.0,True,True
3920215,6,6,6,1.0,True,True
3920228,3,3,3,1.0,True,True
3920255,3,3,3,1.0,True,True
3920275,2,2,2,1.0,True,True
3920326,2,2,2,1.0,True,True
3920375,4,4,4,1.0,True,True
3920381,2,2,2,1.0,True,True
3920476,2,2,2,1.0,True,True
3920525,9,9,9,1.0,True,True
3920528,8,8,8,1.0,True,True
3920531,8,8,8,1.0,True,True
3920601,2,2,2,1.0,True,True
3920639,2,2,2,1.0,True,True
3920772,5,5,5,1.0,True,True
3920784,2,2,2,1.0,True,True
3920787,14,14,14,1.0,True,True
3920836,3,3,3,1.0,True,True
3920898,2,2,2,1.0,True,True
3920921,2,2,2,1.0,True,True
3920925,2,2,2,1.0,True,True
3920979,2,2,2,1.0,True,True
3921013,2,2,2,1.0,True,True
3921079,2,2,2,1.0,True,True
3921085,4,4,4,1.0,True,True
3921091,7,7,7,1.0,True,True
3921133,6,6,6,1.0,True,True
3921134,7,7,7,1.0,True,True
3921152,5,5,5,1.0,True,True
3921193,2,2,2,1.0,True,True
3921363,2,2,2,1.0,True,True
3921429,2,2,2,1.0,True,True
3921499,3,3,3,1.0,True,True
3921589,2,2,2,1.0,True,True
3921594,5,5,5,1.0,True,True
3921633,2,2,2,1.0,True,True
3921665,10,10,10,1.0,True,True
3921735,11,11,11,1.0,True,True
3921766,2,2,2,1.0,True,True
3921835,2,2,2,1.0,True,True
3921893,2,2,2,1.0,True,True
3922227,2,2,2,1.0,True,True
3922255,2,2,2,1.0,True,True
3922380,3,3,3,1.0,True,True
3922429,6,6,6,1.0,True,True
3922437,5,5,5,1.0,True,True
3922439,2,2,2,1.0,True,True
3922538,6,6,6,1.0,True,True
3922592,2,2,2,1.0,True,True
3922881,3,3,3,1.0,True,True
3923006,6,6,6,1.0,True,True
3923012,2,2,2,1.0,True,True
3923362,3,3,3,1.0,True,True
3923383,10,10,10,1.0,True,True
3923501,6,6,6,1.0,True,True
3923510,6,6,6,1.0,True,True
3923519,4,4,4,1.0,True,True
3923527,10,10,10,1.0,True,True
3923531,2,2,2,1.0,True,True
3923532,5,5,5,1.0,True,True
3923557,6,6,6,1.0,True,True
3923570,4,4,4,1.0,True,True
3923848,9,9,9,1.0,True,True
3923850,3,3,3,1.0,True,True
3923883,7,7,7,1.0,True,True
3923888,3,3,3,1.0,True,True
3923891,2,2,2,1.0,True,True
3923959,5,5,5,1.0,True,True
3923966,4,4,4,1.0,True,True
3924022,2,2,2,1.0,True,True
3924073,2,2,2,1.0,True,True
3924137,2,2,2,1.0,True,True
3924145,2,2,2,1.0,True,True
3924162,2,2,2,1.0,True,True
3924263,4,4,4,1.0,True,True
3924295,14,14,14,1.0,True,True
3924317,2,2,2,1.0,True,True
3924331,5,5,5,1.0,True,True
3924421,2,2,2,1.0,True,True
3924565,13,13,13,1.0,True,True
3924568,4,4,4,1.0,True,True
3924570,14,14,14,1.0,True,True
3924676,2,2,2,1.0,True,True
3924681,3,3,3,1.0,True,True
3924699,3,3,3,1.0,True,True
3924884,9,9,9,1.0,True,True
3924906,2,2,2,1.0,True,True
3924929,4,4,4,1.0,True,True
3924976,4,4,4,1.0,True,True
3925013,6,6,6,1.0,True,True
3925053,2,2,2,1.0,True,True
3925059,2,2,2,1.0,True,True
3925209,2,2,2,1.0,True,True
3925212,2,2,2,1.0,True,True
3925228,2,2,2,1.0,True,True
3925235,8,8,8,1.0,True,True
3925476,8,8,8,1.0,True,True
3925520,2,2,2,1.0,True,True
3925533,2,2,2,1.0,True,True
3925572,9,9,9,1.0,True,True
3925588,2,2,2,1.0,True,True
3925849,7,7,7,1.0,True,True
3925890,11,11,11,1.0,True,True
3925910,11,11,11,1.0,True,True
3925924,11,11,11,1.0,True,True
3925978,2,2,2,1.0,True,True
3925985,2,2,2,1.0,True,True
3926000,2,2,2,1.0,True,True
3926160,2,2,2,1.0,True,True
3926164,2,2,2,1.0,True,True
3926165,2,2,2,1.0,True,True
3926190,6,6,6,1.0,True,True
3926207,7,7,7,1.0,True,True
3926208,9,9,9,1.0,True,True
3926248,4,4,4,1.0,True,True
3926255,2,2,2,1.0,True,True
3926392,2,2,2,1.0,True,True
3926427,2,2,2,1.0,True,True
3926433,14,14,14,1.0,True,True
3926459,2,2,2,1.0,True,True
3926537,2,2,2,1.0,True,True
3926632,2,2,2,1.0,True,True
3926663,9,9,9,1.0,True,True
3926694,9,9,9,1.0,True,True
3926718,2,2,2,1.0,True,True
3926720,2,2,2,1.0,True,True
3926731,2,2,2,1.0,True,True
3926732,2,2,2,1.0,True,True
3926736,2,2,2,1.0,True,True
3926840,2,2,2,1.0,True,True
3926883,2,2,2,1.0,True,True
3926963,2,2,2,1.0,True,True
3927067,2,2,2,1.0,True,True
3927203,2,2,2,1.0,True,True
3927247,11,11,11,1.0,True,True
3927287,4,4,4,1.0,True,True
3927359,2,2,2,1.0,True,True
3927926,4,4,4,1.0,True,True
3927951,3,3,3,1.0,True,True
3927979,2,2,2,1.0,True,True
3927996,3,3,3,1.0,True,True
3927997,8,8,8,1.0,True,True
3928180,2,2,2,1.0,True,True
3928184,2,2,2,1.0,True,True
3928239,2,2,2,1.0,True,True
3928248,7,7,7,1.0,True,True
3928258,3,3,3,1.0,True,True
3928260,4,4,4,1.0,True,True
3928375,2,2,2,1.0,True,True
3928448,2,2,2,1.0,True,True
3928459,3,3,3,1.0,True,True
3928521,2,2,2,1.0,True,True
3928557,2,2,2,1.0,True,True
3928606,3,3,3,1.0,True,True
3928755,7,7,7,1.0,True,True
3928808,2,2,2,1.0,True,True
3928862,9,9,9,1.0,True,True
3928873,5,5,5,1.0,True,True
3928899,2,2,2,1.0,True,True
3928906,2,2,2,1.0,True,True
3928929,2,2,2,1.0,True,True
3928969,2,2,2,1.0,True,True
3929021,7,7,7,1.0,True,True
3929049,5,5,5,1.0,True,True
3929062,3,3,3,1.0,True,True
3929095,2,2,2,1.0,True,True
3929288,7,7,7,1.0,True,True
3929318,3,3,3,1.0,True,True
3929356,2,2,2,1.0,True,True
3929405,9,9,9,1.0,True,True
3929679,2,2,2,1.0,True,True
3929711,2,2,2,1.0,True,True
3929765,8,8,8,1.0,True,True
3929773,2,2,2,1.0,True,True
3929777,4,4,4,1.0,True,True
3929811,2,2,2,1.0,True,True
3929812,3,3,3,1.0,True,True
3929820,4,4,4,1.0,True,True
3929872,2,2,2,1.0,True,True
3929905,2,2,2,1.0,True,True
3929931,2,2,2,1.0,True,True
3929932,2,2,2,1.0,True,True
3929994,2,2,2,1.0,True,True
3930117,2,2,2,1.0,True,True
3930218,3,3,3,1.0,True,True
3930234,2,2,2,1.0,True,True
3930261,12,12,12,1.0,True,True
3930268,8,8,8,1.0,True,True
3930273,3,3,3,1.0,True,True
3930280,2,2,2,1.0,True,True
3930281,3,3,3,1.0,True,True
3930327,3,3,3,1.0,True,True
3930341,3,3,3,1.0,True,True
3930539,2,2,2,1.0,True,True
3930545,7,7,7,1.0,True,True
3930774,2,2,2,1.0,True,True
3930780,7,7,7,1.0,True,True
3930798,3,3,3,1.0,True,True
3930833,7,7,7,1.0,True,True
3930903,2,2,2,1.0,True,True
3930919,3,3,3,1.0,True,True
3930956,2,2,2,1.0,True,True
3930964,2,2,2,1.0,True,True
3930993,2,2,2,1.0,True,True
3931129,6,6,6,1.0,True,True
3931130,8,8,8,1.0,True,True
3931144,4,4,4,1.0,True,True
3931219,2,2,2,1.0,True,True
3931476,10,10,10,1.0,True,True
3931551,2,2,2,1.0,True,True
3931582,2,2,2,1.0,True,True
3931609,8,8,8,1.0,True,True
3931618,8,8,8,1.0,True,True
3931628,4,4,4,1.0,True,True
3931682,5,5,5,1.0,True,True
3931686,3,3,3,1.0,True,True
3931706,2,2,2,1.0,True,True
3931759,2,2,2,1.0,True,True
3931775,2,2,2,1.0,True,True
3931859,2,2,2,1.0,True,True
